(-0.078947368421052641, -0.078947368421052641, 0.068421052631578938)	[ 0.10769042  0.10769042  0.97308018]
(-0.078947368421052641, -0.078947368421052641, 0.078947368421052627)	[ 0.12659854  0.12659854  1.00162402]
(-0.078947368421052641, -0.078947368421052641, 0.089473684210526316)	[ 0.14632747  0.14632747  1.03500164]
(-0.078947368421052641, -0.078947368421052641, 0.10000000000000001)	[ 0.16697798  0.16697798  1.07349448]
(-0.078947368421052641, -0.068421052631578952, -0.10000000000000001)	[-0.17602463 -0.15255468  1.10806307]
(-0.078947368421052641, -0.068421052631578952, -0.089473684210526316)	[-0.15491229 -0.13425732  1.06681635]
(-0.078947368421052641, -0.068421052631578952, -0.078947368421052641)	[-0.13472932 -0.11676541  1.03087701]
(-0.078947368421052641, -0.068421052631578952, -0.068421052631578952)	[-0.11538508 -0.1000004   0.99995693]
(-0.078947368421052641, -0.068421052631578952, -0.05789473684210527)	[-0.09678023 -0.0838762   0.97380783]
(-0.078947368421052641, -0.068421052631578952, -0.047368421052631587)	[-0.07880973 -0.06830177  0.95221973]
(-0.078947368421052641, -0.068421052631578952, -0.036842105263157898)	[-0.0613649  -0.05318292  0.93501936]
(-0.078947368421052641, -0.068421052631578952, -0.026315789473684223)	[-0.04433487 -0.03842355  0.9220688 ]
(-0.078947368421052641, -0.068421052631578952, -0.015789473684210534)	[-0.02760752 -0.02392652  0.9132643 ]
(-0.078947368421052641, -0.068421052631578952, -0.0052631578947368446)	[-0.01107011 -0.00959409  0.90853539]
(-0.078947368421052641, -0.068421052631578952, 0.0052631578947368307)	[ 0.00539041  0.00467168  0.90784421]
(-0.078947368421052641, -0.068421052631578952, 0.01578947368421052)	[ 0.02188712  0.01896884  0.91118517]
(-0.078947368421052641, -0.068421052631578952, 0.026315789473684209)	[ 0.03853303  0.0333953   0.9185849 ]
(-0.078947368421052641, -0.068421052631578952, 0.036842105263157898)	[ 0.05544085  0.04804873  0.93010248]
(-0.078947368421052641, -0.068421052631578952, 0.04736842105263156)	[ 0.07272266  0.0630263   0.94582997]
(-0.078947368421052641, -0.068421052631578952, 0.057894736842105249)	[ 0.09048944  0.07842418  0.96589323]
(-0.078947368421052641, -0.068421052631578952, 0.068421052631578938)	[ 0.10885021  0.09433685  0.99045297]
(-0.078947368421052641, -0.068421052631578952, 0.078947368421052627)	[ 0.12791077  0.110856    1.01970604]
(-0.078947368421052641, -0.068421052631578952, 0.089473684210526316)	[ 0.14777178  0.12806888  1.05388693]
(-0.078947368421052641, -0.068421052631578952, 0.10000000000000001)	[ 0.16852616  0.14605601  1.09326928]
(-0.078947368421052641, -0.05789473684210527, -0.10000000000000001)	[-0.17734327 -0.13005173  1.12536834]
(-0.078947368421052641, -0.05789473684210527, -0.089473684210526316)	[-0.1561608  -0.11451792  1.08335812]
(-0.078947368421052641, -0.05789473684210527, -0.078947368421052641)	[-0.13587889 -0.09964452  1.04671987]
(-0.078947368421052641, -0.05789473684210527, -0.068421052631578952)	[-0.11641458 -0.08537069  1.01517466]
(-0.078947368421052641, -0.05789473684210527, -0.05789473684210527)	[-0.09767445 -0.07162793  0.98848049]
(-0.078947368421052641, -0.05789473684210527, -0.047368421052631587)	[-0.07955793 -0.05834248  0.9664315 ]
(-0.078947368421052641, -0.05789473684210527, -0.036842105263157898)	[-0.06195967 -0.04543709  0.94885709]
(-0.078947368421052641, -0.05789473684210527, -0.026315789473684223)	[-0.04477129 -0.03283228  0.93562094]
(-0.078947368421052641, -0.05789473684210527, -0.015789473684210534)	[-0.02788249 -0.02044716  0.92662026]
(-0.078947368421052641, -0.05789473684210527, -0.0052631578947368446)	[-0.01118191 -0.00820007  0.92178503]
(-0.078947368421052641, -0.05789473684210527, 0.0052631578947368307)	[ 0.00544236  0.00399107  0.9210776 ]
(-0.078947368421052641, -0.05789473684210527, 0.01578947368421052)	[ 0.02210242  0.01620844  0.92449238]
(-0.078947368421052641, -0.05789473684210527, 0.026315789473684209)	[ 0.03891018  0.02853414  0.9320558 ]
(-0.078947368421052641, -0.05789473684210527, 0.036842105263157898)	[ 0.05597708  0.04104986  0.94382646]
(-0.078947368421052641, -0.05789473684210527, 0.04736842105263156)	[ 0.07341351  0.05383658  0.9598956 ]
(-0.078947368421052641, -0.05789473684210527, 0.057894736842105249)	[ 0.09132822  0.06697403  0.98038761]
(-0.078947368421052641, -0.05789473684210527, 0.068421052631578938)	[ 0.10982716  0.08053992  1.00546083]
(-0.078947368421052641, -0.05789473684210527, 0.078947368421052627)	[ 0.12901204  0.09460883  1.03530842]
(-0.078947368421052641, -0.05789473684210527, 0.089473684210526316)	[ 0.14897811  0.10925061  1.07015921]
(-0.078947368421052641, -0.05789473684210527, 0.10000000000000001)	[ 0.16981118  0.1245282   1.11027858]
(-0.078947368421052641, -0.047368421052631587, -0.10000000000000001)	[-0.17840862 -0.10704517  1.13981841]
(-0.078947368421052641, -0.047368421052631587, -0.089473684210526316)	[-0.15717572 -0.09430543  1.09719295]
(-0.078947368421052641, -0.047368421052631587, -0.078947368421052641)	[-0.13681774 -0.08209065  1.05998786]
(-0.078947368421052641, -0.047368421052631587, -0.068421052631578952)	[-0.1172584  -0.07035504  1.02793309]
(-0.078947368421052641, -0.047368421052631587, -0.05789473684210527)	[-0.09840942 -0.05904565  1.00079284]
(-0.078947368421052641, -0.047368421052631587, -0.047368421052631587)	[-0.0801742  -0.04810452  0.97836551]
(-0.078947368421052641, -0.047368421052631587, -0.036842105263157898)	[-0.06245037 -0.03747022  0.96048331]
(-0.078947368421052641, -0.047368421052631587, -0.026315789473684223)	[-0.04513178 -0.02707907  0.94701173]
(-0.078947368421052641, -0.047368421052631587, -0.015789473684210534)	[-0.02810982 -0.01686589  0.93784909]
(-0.078947368421052641, -0.047368421052631587, -0.0052631578947368446)	[-0.01127443 -0.00676466  0.93292601]
(-0.078947368421052641, -0.047368421052631587, 0.0052631578947368307)	[ 0.00548524  0.00329114  0.9322051 ]
(-0.078947368421052641, -0.047368421052631587, 0.01578947368421052)	[ 0.02228029  0.01336817  0.93568079]
(-0.078947368421052641, -0.047368421052631587, 0.026315789473684209)	[ 0.03922164  0.02353298  0.94337925]
(-0.078947368421052641, -0.047368421052631587, 0.036842105263157898)	[ 0.05641947  0.03385168  0.95535852]
(-0.078947368421052641, -0.047368421052631587, 0.04736842105263156)	[ 0.07398267  0.0443896   0.97170883]
(-0.078947368421052641, -0.047368421052631587, 0.057894736842105249)	[ 0.0920179   0.05521074  0.99255293]
(-0.078947368421052641, -0.047368421052631587, 0.068421052631578938)	[ 0.1106284   0.06637704  1.01804664]
(-0.078947368421052641, -0.047368421052631587, 0.078947368421052627)	[ 0.12991224  0.07794735  1.04837926]
(-0.078947368421052641, -0.047368421052631587, 0.089473684210526316)	[ 0.14995993  0.08997596  1.08377405]
(-0.078947368421052641, -0.047368421052631587, 0.10000000000000001)	[ 0.1708511   0.10251066  1.12448832]
(-0.078947368421052641, -0.036842105263157898, -0.10000000000000001)	[-0.17923821 -0.0836445   1.15139353]
(-0.078947368421052641, -0.036842105263157898, -0.089473684210526316)	[-0.15797031 -0.07371948  1.10829039]
(-0.078947368421052641, -0.036842105263157898, -0.078947368421052641)	[-0.13755576 -0.06419269  1.07064269]
(-0.078947368421052641, -0.036842105263157898, -0.068421052631578952)	[-0.11792376 -0.05503109  1.03818827]
(-0.078947368421052641, -0.036842105263157898, -0.05789473684210527)	[-0.09899034 -0.04619549  1.01069695]
(-0.078947368421052641, -0.036842105263157898, -0.047368421052631587)	[-0.08066219 -0.03764236  0.98797104]
(-0.078947368421052641, -0.036842105263157898, -0.036842105263157898)	[-0.06283947 -0.02932509  0.96984543]
(-0.078947368421052641, -0.036842105263157898, -0.026315789473684223)	[-0.04541792 -0.02119503  0.95618738]
(-0.078947368421052641, -0.036842105263157898, -0.015789473684210534)	[-0.0282904  -0.01320219  0.94689631]
(-0.078947368421052641, -0.036842105263157898, -0.0052631578947368446)	[-0.01134798 -0.00529573  0.9419035 ]
(-0.078947368421052641, -0.036842105263157898, 0.0052631578947368307)	[ 0.00551924  0.00257565  0.94117186]
(-0.078947368421052641, -0.036842105263157898, 0.01578947368421052)	[ 0.0224215   0.01046337  0.94469583]
(-0.078947368421052641, -0.036842105263157898, 0.026315789473684209)	[ 0.0394688   0.01841877  0.95250132]
(-0.078947368421052641, -0.036842105263157898, 0.036842105263157898)	[ 0.05677026  0.02649279  0.9646458 ]
(-0.078947368421052641, -0.036842105263157898, 0.04736842105263156)	[ 0.07443342  0.0347356   0.98121848]
(-0.078947368421052641, -0.036842105263157898, 0.057894736842105249)	[ 0.09256319  0.04319616  1.00234053]
(-0.078947368421052641, -0.036842105263157898, 0.068421052631578938)	[ 0.11126051  0.05192157  1.02816535]
(-0.078947368421052641, -0.036842105263157898, 0.078947368421052627)	[ 0.1306204   0.06095619  1.0588787 ]
(-0.078947368421052641, -0.036842105263157898, 0.089473684210526316)	[ 0.1507294   0.07034039  1.09469873]
(-0.078947368421052641, -0.036842105263157898, 0.10000000000000001)	[ 0.17166208  0.08010897  1.13587559]
(-0.078947368421052641, -0.026315789473684223, -0.10000000000000001)	[-0.17984684 -0.05994895  1.16008182]
(-0.078947368421052641, -0.026315789473684223, -0.089473684210526316)	[-0.15855583 -0.05285194  1.11662923]
(-0.078947368421052641, -0.026315789473684223, -0.078947368421052641)	[-0.13810138 -0.04603379  1.07865621]
(-0.078947368421052641, -0.026315789473684223, -0.068421052631578952)	[-0.11841691 -0.0394723   1.04590697]
(-0.078947368421052641, -0.026315789473684223, -0.05789473684210527)	[-0.09942174 -0.03314058  1.01815593]
(-0.078947368421052641, -0.026315789473684223, -0.047368421052631587)	[-0.08102512 -0.02700837  0.99520865]
(-0.078947368421052641, -0.026315789473684223, -0.036842105263157898)	[-0.06312917 -0.02104306  0.97690226]
(-0.078947368421052641, -0.026315789473684223, -0.026315789473684223)	[-0.04563115 -0.01521038  0.96310554]
(-0.078947368421052641, -0.026315789473684223, -0.015789473684210534)	[-0.02842505 -0.00947502  0.95371888]
(-0.078947368421052641, -0.026315789473684223, -0.0052631578947368446)	[-0.01140286 -0.00380095  0.94867412]
(-0.078947368421052641, -0.026315789473684223, 0.0052631578947368307)	[ 0.00554456  0.00184819  0.94793446]
(-0.078947368421052641, -0.026315789473684223, 0.01578947368421052)	[ 0.02252674  0.00750891  0.95149435]
(-0.078947368421052641, -0.026315789473684223, 0.026315789473684209)	[ 0.03965294  0.01321765  0.95937948]
(-0.078947368421052641, -0.026315789473684223, 0.036842105263157898)	[ 0.05703144  0.01901048  0.9716468 ]
(-0.078947368421052641, -0.026315789473684223, 0.04736842105263156)	[ 0.07476869  0.0249229   0.98838465]
(-0.078947368421052641, -0.026315789473684223, 0.057894736842105249)	[ 0.09296824  0.03098941  1.00971284]
(-0.078947368421052641, -0.026315789473684223, 0.068421052631578938)	[ 0.11172922  0.03724307  1.03578271]
(-0.078947368421052641, -0.026315789473684223, 0.078947368421052627)	[ 0.13114427  0.04371476  1.06677711]
(-0.078947368421052641, -0.026315789473684223, 0.089473684210526316)	[ 0.15129691  0.0504323   1.10290998]
(-0.078947368421052641, -0.026315789473684223, 0.10000000000000001)	[ 0.17225777  0.05741926  1.14442567]
(-0.078947368421052641, -0.015789473684210534, -0.10000000000000001)	[-0.18024601 -0.0360492   1.16587665]
(-0.078947368421052641, -0.015789473684210534, -0.089473684210526316)	[-0.15894111 -0.03178822  1.12219542]
(-0.078947368421052641, -0.015789473684210534, -0.078947368421052641)	[-0.13846129 -0.02769226  1.08400879]
(-0.078947368421052641, -0.015789473684210534, -0.068421052631578952)	[-0.1187428  -0.02374856  1.05106544]
(-0.078947368421052641, -0.015789473684210534, -0.05789473684210527)	[-0.09970723 -0.01994145  1.02314303]
(-0.078947368421052641, -0.015789473684210534, -0.047368421052631587)	[-0.08126556 -0.01625311  1.00004944]
(-0.078947368421052641, -0.015789473684210534, -0.036842105263157898)	[-0.06332126 -0.01266425  0.98162343]
(-0.078947368421052641, -0.015789473684210534, -0.026315789473684223)	[-0.04577261 -0.00915452  0.96773486]
(-0.078947368421052641, -0.015789473684210534, -0.015789473684210534)	[-0.02851442 -0.00570288  0.95828483]
(-0.078947368421052641, -0.015789473684210534, -0.0052631578947368446)	[-0.0114393  -0.00228786  0.95320563]
(-0.078947368421052641, -0.015789473684210534, 0.0052631578947368307)	[ 0.00556135  0.00111227  0.95246064]
(-0.078947368421052641, -0.015789473684210534, 0.01578947368421052)	[ 0.02259657  0.00451931  0.95604434]
(-0.078947368421052641, -0.015789473684210534, 0.026315789473684209)	[ 0.03977509  0.00795502  0.96398223]
(-0.078947368421052641, -0.015789473684210534, 0.036842105263157898)	[ 0.05720461  0.01144092  0.97633091]
(-0.078947368421052641, -0.015789473684210534, 0.04736842105263156)	[ 0.07499083  0.01499817  0.99317807]
(-0.078947368421052641, -0.015789473684210534, 0.057894736842105249)	[ 0.09323635  0.01864727  1.01464251]
(-0.078947368421052641, -0.015789473684210534, 0.068421052631578938)	[ 0.11203905  0.02240781  1.04087414]
(-0.078947368421052641, -0.015789473684210534, 0.078947368421052627)	[ 0.13148998  0.026298    1.07205366]
(-0.078947368421052641, -0.015789473684210534, 0.089473684210526316)	[ 0.15167056  0.03033411  1.10839209]
(-0.078947368421052641, -0.015789473684210534, 0.10000000000000001)	[ 0.17264881  0.03452976  1.15012968]
(-0.078947368421052641, -0.0052631578947368446, -0.10000000000000001)	[-0.1804436  -0.01202957  1.16877472]
(-0.078947368421052641, -0.0052631578947368446, -0.089473684210526316)	[-0.15913221 -0.01060881  1.12498049]
(-0.078947368421052641, -0.0052631578947368446, -0.078947368421052641)	[-0.13864007 -0.00924267  1.08668806]
(-0.078947368421052641, -0.0052631578947368446, -0.068421052631578952)	[-0.11890487 -0.00792699  1.0536484 ]
(-0.078947368421052641, -0.0052631578947368446, -0.05789473684210527)	[-0.09984933 -0.00665662  1.02564086]
(-0.078947368421052641, -0.0052631578947368446, -0.047368421052631587)	[-0.08138531 -0.00542569  1.00247452]
(-0.078947368421052641, -0.0052631578947368446, -0.036842105263157898)	[-0.06341698 -0.0042278   0.98398897]
(-0.078947368421052641, -0.0052631578947368446, -0.026315789473684223)	[-0.04584313 -0.00305621  0.97005466]
(-0.078947368421052641, -0.0052631578947368446, -0.015789473684210534)	[-0.02855898 -0.00190393  0.96057306]
(-0.078947368421052641, -0.0052631578947368446, -0.0052631578947368446)	[ -1.14574799e-02  -7.63831993e-04   9.55476690e-01]
(-0.078947368421052641, -0.0052631578947368446, 0.0052631578947368307)	[  5.56971597e-03   3.71314398e-04   9.54729043e-01]
(-0.078947368421052641, -0.0052631578947368446, 0.01578947368421052)	[ 0.02263138  0.00150876  0.9583246 ]
(-0.078947368421052641, -0.0052631578947368446, 0.026315789473684209)	[ 0.03983598  0.00265573  0.96628878]
(-0.078947368421052641, -0.0052631578947368446, 0.036842105263157898)	[ 0.0572909   0.00381939  0.97867797]
(-0.078947368421052641, -0.0052631578947368446, 0.04736842105263156)	[ 0.07510148  0.00500677  0.99557953]
(-0.078947368421052641, -0.0052631578947368446, 0.057894736842105249)	[ 0.09336981  0.00622465  1.01711174]
(-0.078947368421052641, -0.0052631578947368446, 0.068421052631578938)	[ 0.11219316  0.00747954  1.04342374]
(-0.078947368421052641, -0.0052631578947368446, 0.078947368421052627)	[ 0.13166176  0.00877745  1.07469514]
(-0.078947368421052641, -0.0052631578947368446, 0.089473684210526316)	[ 0.15185597  0.01012373  1.11113543]
(-0.078947368421052641, -0.0052631578947368446, 0.10000000000000001)	[ 0.17284247  0.01152283  1.15298275]
(-0.078947368421052641, 0.0052631578947368307, -0.10000000000000001)	[-0.1804436   0.01202957  1.16877472]
(-0.078947368421052641, 0.0052631578947368307, -0.089473684210526316)	[-0.15913221  0.01060881  1.12498049]
(-0.078947368421052641, 0.0052631578947368307, -0.078947368421052641)	[-0.13864007  0.00924267  1.08668806]
(-0.078947368421052641, 0.0052631578947368307, -0.068421052631578952)	[-0.11890487  0.00792699  1.0536484 ]
(-0.078947368421052641, 0.0052631578947368307, -0.05789473684210527)	[-0.09984933  0.00665662  1.02564086]
(-0.078947368421052641, 0.0052631578947368307, -0.047368421052631587)	[-0.08138531  0.00542569  1.00247452]
(-0.078947368421052641, 0.0052631578947368307, -0.036842105263157898)	[-0.06341698  0.0042278   0.98398897]
(-0.078947368421052641, 0.0052631578947368307, -0.026315789473684223)	[-0.04584313  0.00305621  0.97005466]
(-0.078947368421052641, 0.0052631578947368307, -0.015789473684210534)	[-0.02855898  0.00190393  0.96057306]
(-0.078947368421052641, 0.0052631578947368307, -0.0052631578947368446)	[ -1.14574799e-02   7.63831993e-04   9.55476690e-01]
(-0.078947368421052641, 0.0052631578947368307, 0.0052631578947368307)	[  5.56971597e-03  -3.71314398e-04   9.54729043e-01]
(-0.078947368421052641, 0.0052631578947368307, 0.01578947368421052)	[ 0.02263138 -0.00150876  0.9583246 ]
(-0.078947368421052641, 0.0052631578947368307, 0.026315789473684209)	[ 0.03983598 -0.00265573  0.96628878]
(-0.078947368421052641, 0.0052631578947368307, 0.036842105263157898)	[ 0.0572909  -0.00381939  0.97867797]
(-0.078947368421052641, 0.0052631578947368307, 0.04736842105263156)	[ 0.07510148 -0.00500677  0.99557953]
(-0.078947368421052641, 0.0052631578947368307, 0.057894736842105249)	[ 0.09336981 -0.00622465  1.01711174]
(-0.078947368421052641, 0.0052631578947368307, 0.068421052631578938)	[ 0.11219316 -0.00747954  1.04342374]
(-0.078947368421052641, 0.0052631578947368307, 0.078947368421052627)	[ 0.13166176 -0.00877745  1.07469514]
(-0.078947368421052641, 0.0052631578947368307, 0.089473684210526316)	[ 0.15185597 -0.01012373  1.11113543]
(-0.078947368421052641, 0.0052631578947368307, 0.10000000000000001)	[ 0.17284247 -0.01152283  1.15298275]
(-0.078947368421052641, 0.01578947368421052, -0.10000000000000001)	[-0.18024601  0.0360492   1.16587665]
(-0.078947368421052641, 0.01578947368421052, -0.089473684210526316)	[-0.15894111  0.03178822  1.12219542]
(-0.078947368421052641, 0.01578947368421052, -0.078947368421052641)	[-0.13846129  0.02769226  1.08400879]
(-0.078947368421052641, 0.01578947368421052, -0.068421052631578952)	[-0.1187428   0.02374856  1.05106544]
(-0.078947368421052641, 0.01578947368421052, -0.05789473684210527)	[-0.09970723  0.01994145  1.02314303]
(-0.078947368421052641, 0.01578947368421052, -0.047368421052631587)	[-0.08126556  0.01625311  1.00004944]
(-0.078947368421052641, 0.01578947368421052, -0.036842105263157898)	[-0.06332126  0.01266425  0.98162343]
(-0.078947368421052641, 0.01578947368421052, -0.026315789473684223)	[-0.04577261  0.00915452  0.96773486]
(-0.078947368421052641, 0.01578947368421052, -0.015789473684210534)	[-0.02851442  0.00570288  0.95828483]
(-0.078947368421052641, 0.01578947368421052, -0.0052631578947368446)	[-0.0114393   0.00228786  0.95320563]
(-0.078947368421052641, 0.01578947368421052, 0.0052631578947368307)	[ 0.00556135 -0.00111227  0.95246064]
(-0.078947368421052641, 0.01578947368421052, 0.01578947368421052)	[ 0.02259657 -0.00451931  0.95604434]
(-0.078947368421052641, 0.01578947368421052, 0.026315789473684209)	[ 0.03977509 -0.00795502  0.96398223]
(-0.078947368421052641, 0.01578947368421052, 0.036842105263157898)	[ 0.05720461 -0.01144092  0.97633091]
(-0.078947368421052641, 0.01578947368421052, 0.04736842105263156)	[ 0.07499083 -0.01499817  0.99317807]
(-0.078947368421052641, 0.01578947368421052, 0.057894736842105249)	[ 0.09323635 -0.01864727  1.01464251]
(-0.078947368421052641, 0.01578947368421052, 0.068421052631578938)	[ 0.11203905 -0.02240781  1.04087414]
(-0.078947368421052641, 0.01578947368421052, 0.078947368421052627)	[ 0.13148998 -0.026298    1.07205366]
(-0.078947368421052641, 0.01578947368421052, 0.089473684210526316)	[ 0.15167056 -0.03033411  1.10839209]
(-0.078947368421052641, 0.01578947368421052, 0.10000000000000001)	[ 0.17264881 -0.03452976  1.15012968]
(-0.078947368421052641, 0.026315789473684209, -0.10000000000000001)	[-0.17984684  0.05994895  1.16008182]
(-0.078947368421052641, 0.026315789473684209, -0.089473684210526316)	[-0.15855583  0.05285194  1.11662923]
(-0.078947368421052641, 0.026315789473684209, -0.078947368421052641)	[-0.13810138  0.04603379  1.07865621]
(-0.078947368421052641, 0.026315789473684209, -0.068421052631578952)	[-0.11841691  0.0394723   1.04590697]
(-0.078947368421052641, 0.026315789473684209, -0.05789473684210527)	[-0.09942174  0.03314058  1.01815593]
(-0.078947368421052641, 0.026315789473684209, -0.047368421052631587)	[-0.08102512  0.02700837  0.99520865]
(-0.078947368421052641, 0.026315789473684209, -0.036842105263157898)	[-0.06312917  0.02104306  0.97690226]
(-0.078947368421052641, 0.026315789473684209, -0.026315789473684223)	[-0.04563115  0.01521038  0.96310554]
(-0.078947368421052641, 0.026315789473684209, -0.015789473684210534)	[-0.02842505  0.00947502  0.95371888]
(-0.078947368421052641, 0.026315789473684209, -0.0052631578947368446)	[-0.01140286  0.00380095  0.94867412]
(-0.078947368421052641, 0.026315789473684209, 0.0052631578947368307)	[ 0.00554456 -0.00184819  0.94793446]
(-0.078947368421052641, 0.026315789473684209, 0.01578947368421052)	[ 0.02252674 -0.00750891  0.95149435]
(-0.078947368421052641, 0.026315789473684209, 0.026315789473684209)	[ 0.03965294 -0.01321765  0.95937948]
(-0.078947368421052641, 0.026315789473684209, 0.036842105263157898)	[ 0.05703144 -0.01901048  0.9716468 ]
(-0.078947368421052641, 0.026315789473684209, 0.04736842105263156)	[ 0.07476869 -0.0249229   0.98838465]
(-0.078947368421052641, 0.026315789473684209, 0.057894736842105249)	[ 0.09296824 -0.03098941  1.00971284]
(-0.078947368421052641, 0.026315789473684209, 0.068421052631578938)	[ 0.11172922 -0.03724307  1.03578271]
(-0.078947368421052641, 0.026315789473684209, 0.078947368421052627)	[ 0.13114427 -0.04371476  1.06677711]
(-0.078947368421052641, 0.026315789473684209, 0.089473684210526316)	[ 0.15129691 -0.0504323   1.10290998]
(-0.078947368421052641, 0.026315789473684209, 0.10000000000000001)	[ 0.17225777 -0.05741926  1.14442567]
(-0.078947368421052641, 0.036842105263157898, -0.10000000000000001)	[-0.17923821  0.0836445   1.15139353]
(-0.078947368421052641, 0.036842105263157898, -0.089473684210526316)	[-0.15797031  0.07371948  1.10829039]
(-0.078947368421052641, 0.036842105263157898, -0.078947368421052641)	[-0.13755576  0.06419269  1.07064269]
(-0.078947368421052641, 0.036842105263157898, -0.068421052631578952)	[-0.11792376  0.05503109  1.03818827]
(-0.078947368421052641, 0.036842105263157898, -0.05789473684210527)	[-0.09899034  0.04619549  1.01069695]
(-0.078947368421052641, 0.036842105263157898, -0.047368421052631587)	[-0.08066219  0.03764236  0.98797104]
(-0.078947368421052641, 0.036842105263157898, -0.036842105263157898)	[-0.06283947  0.02932509  0.96984543]
(-0.078947368421052641, 0.036842105263157898, -0.026315789473684223)	[-0.04541792  0.02119503  0.95618738]
(-0.078947368421052641, 0.036842105263157898, -0.015789473684210534)	[-0.0282904   0.01320219  0.94689631]
(-0.078947368421052641, 0.036842105263157898, -0.0052631578947368446)	[-0.01134798  0.00529573  0.9419035 ]
(-0.078947368421052641, 0.036842105263157898, 0.0052631578947368307)	[ 0.00551924 -0.00257565  0.94117186]
(-0.078947368421052641, 0.036842105263157898, 0.01578947368421052)	[ 0.0224215  -0.01046337  0.94469583]
(-0.078947368421052641, 0.036842105263157898, 0.026315789473684209)	[ 0.0394688  -0.01841877  0.95250132]
(-0.078947368421052641, 0.036842105263157898, 0.036842105263157898)	[ 0.05677026 -0.02649279  0.9646458 ]
(-0.078947368421052641, 0.036842105263157898, 0.04736842105263156)	[ 0.07443342 -0.0347356   0.98121848]
(-0.078947368421052641, 0.036842105263157898, 0.057894736842105249)	[ 0.09256319 -0.04319616  1.00234053]
(-0.078947368421052641, 0.036842105263157898, 0.068421052631578938)	[ 0.11126051 -0.05192157  1.02816535]
(-0.078947368421052641, 0.036842105263157898, 0.078947368421052627)	[ 0.1306204  -0.06095619  1.0588787 ]
(-0.078947368421052641, 0.036842105263157898, 0.089473684210526316)	[ 0.1507294  -0.07034039  1.09469873]
(-0.078947368421052641, 0.036842105263157898, 0.10000000000000001)	[ 0.17166208 -0.08010897  1.13587559]
(-0.078947368421052641, 0.04736842105263156, -0.10000000000000001)	[-0.17840862  0.10704517  1.13981841]
(-0.078947368421052641, 0.04736842105263156, -0.089473684210526316)	[-0.15717572  0.09430543  1.09719295]
(-0.078947368421052641, 0.04736842105263156, -0.078947368421052641)	[-0.13681774  0.08209065  1.05998786]
(-0.078947368421052641, 0.04736842105263156, -0.068421052631578952)	[-0.1172584   0.07035504  1.02793309]
(-0.078947368421052641, 0.04736842105263156, -0.05789473684210527)	[-0.09840942  0.05904565  1.00079284]
(-0.078947368421052641, 0.04736842105263156, -0.047368421052631587)	[-0.0801742   0.04810452  0.97836551]
(-0.078947368421052641, 0.04736842105263156, -0.036842105263157898)	[-0.06245037  0.03747022  0.96048331]
(-0.078947368421052641, 0.04736842105263156, -0.026315789473684223)	[-0.04513178  0.02707907  0.94701173]
(-0.078947368421052641, 0.04736842105263156, -0.015789473684210534)	[-0.02810982  0.01686589  0.93784909]
(-0.078947368421052641, 0.04736842105263156, -0.0052631578947368446)	[-0.01127443  0.00676466  0.93292601]
(-0.078947368421052641, 0.04736842105263156, 0.0052631578947368307)	[ 0.00548524 -0.00329114  0.9322051 ]
(-0.078947368421052641, 0.04736842105263156, 0.01578947368421052)	[ 0.02228029 -0.01336817  0.93568079]
(-0.078947368421052641, 0.04736842105263156, 0.026315789473684209)	[ 0.03922164 -0.02353298  0.94337925]
(-0.078947368421052641, 0.04736842105263156, 0.036842105263157898)	[ 0.05641947 -0.03385168  0.95535852]
(-0.078947368421052641, 0.04736842105263156, 0.04736842105263156)	[ 0.07398267 -0.0443896   0.97170883]
(-0.078947368421052641, 0.04736842105263156, 0.057894736842105249)	[ 0.0920179  -0.05521074  0.99255293]
(-0.078947368421052641, 0.04736842105263156, 0.068421052631578938)	[ 0.1106284  -0.06637704  1.01804664]
(-0.078947368421052641, 0.04736842105263156, 0.078947368421052627)	[ 0.12991224 -0.07794735  1.04837926]
(-0.078947368421052641, 0.04736842105263156, 0.089473684210526316)	[ 0.14995993 -0.08997596  1.08377405]
(-0.078947368421052641, 0.04736842105263156, 0.10000000000000001)	[ 0.1708511  -0.10251066  1.12448832]
(-0.078947368421052641, 0.057894736842105249, -0.10000000000000001)	[-0.17734327  0.13005173  1.12536834]
(-0.078947368421052641, 0.057894736842105249, -0.089473684210526316)	[-0.1561608   0.11451792  1.08335812]
(-0.078947368421052641, 0.057894736842105249, -0.078947368421052641)	[-0.13587889  0.09964452  1.04671987]
(-0.078947368421052641, 0.057894736842105249, -0.068421052631578952)	[-0.11641458  0.08537069  1.01517466]
(-0.078947368421052641, 0.057894736842105249, -0.05789473684210527)	[-0.09767445  0.07162793  0.98848049]
(-0.078947368421052641, 0.057894736842105249, -0.047368421052631587)	[-0.07955793  0.05834248  0.9664315 ]
(-0.078947368421052641, 0.057894736842105249, -0.036842105263157898)	[-0.06195967  0.04543709  0.94885709]
(-0.078947368421052641, 0.057894736842105249, -0.026315789473684223)	[-0.04477129  0.03283228  0.93562094]
(-0.078947368421052641, 0.057894736842105249, -0.015789473684210534)	[-0.02788249  0.02044716  0.92662026]
(-0.078947368421052641, 0.057894736842105249, -0.0052631578947368446)	[-0.01118191  0.00820007  0.92178503]
(-0.078947368421052641, 0.057894736842105249, 0.0052631578947368307)	[ 0.00544236 -0.00399107  0.9210776 ]
(-0.078947368421052641, 0.057894736842105249, 0.01578947368421052)	[ 0.02210242 -0.01620844  0.92449238]
